album,file,key,chord,deg,color,p1,p1c,p2,p2c,prev3,prev3_color
03_-_A_Hard_Day's_Night,03_-_If_I_Fell.lab,D,F#:min,iii,min,ii,min,i,maj,v,7
03_-_A_Hard_Day's_Night,03_-_If_I_Fell.lab,D,F:dim,biii,dim,iii,min,ii,min,i,maj
03_-_A_Hard_Day's_Night,03_-_If_I_Fell.lab,D,E:min7,ii,min7,biii,dim,iii,min,ii,min
03_-_A_Hard_Day's_Night,03_-_If_I_Fell.lab,D,A,v,maj,ii,min7,biii,dim,iii,min
03_-_A_Hard_Day's_Night,03_-_If_I_Fell.lab,D,D,i,maj,v,maj,ii,min7,biii,dim
03_-_A_Hard_Day's_Night,03_-_If_I_Fell.lab,D,E:min,ii,min,i,maj,v,maj,ii,min7
03_-_A_Hard_Day's_Night,03_-_If_I_Fell.lab,D,F#:min,iii,min,ii,min,i,maj,v,maj
03_-_A_Hard_Day's_Night,03_-_If_I_Fell.lab,D,F:dim,biii,dim,iii,min,ii,min,i,maj
03_-_A_Hard_Day's_Night,03_-_If_I_Fell.lab,D,E:min7,ii,min7,biii,dim,iii,min,ii,min
03_-_A_Hard_Day's_Night,03_-_If_I_Fell.lab,D,A,v,maj,ii,min7,biii,dim,iii,min
03_-_A_Hard_Day's_Night,03_-_If_I_Fell.lab,D,D,i,maj,v,maj,ii,min7,biii,dim
03_-_A_Hard_Day's_Night,03_-_If_I_Fell.lab,D,G:min,iv,min,i,maj,v,maj,ii,min7
03_-_A_Hard_Day's_Night,03_-_If_I_Fell.lab,D,D,i,maj,iv,min,i,maj,v,maj
03_-_A_Hard_Day's_Night,03_-_If_I_Fell.lab,D,G:min,iv,min,i,maj,iv,min,i,maj
03_-_A_Hard_Day's_Night,03_-_If_I_Fell.lab,D,D,i,maj,iv,min,i,maj,iv,min
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,C#:min,vi,min,,,,,,
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,F#:min,ii,min,vi,min,,,,
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,G#,iii,maj,ii,min,vi,min,,
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,C#:min,vi,min,iii,maj,ii,min,vi,min
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,F#:min,ii,min,vi,min,iii,maj,ii,min
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,G#,iii,maj,ii,min,vi,min,iii,maj
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,C#:min,vi,min,iii,maj,ii,min,vi,min
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,F#:min,ii,min,vi,min,iii,maj,ii,min
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,G#,iii,maj,ii,min,vi,min,iii,maj
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,A,iv,maj,iii,maj,ii,min,vi,min
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,B,v,maj,iv,maj,iii,maj,ii,min
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,E:maj6,i,maj,v,maj,iv,maj,iii,maj
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,B,v,maj,i,maj,v,maj,iv,maj
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,E,i,maj,v,maj,i,maj,v,maj
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,G#:min,iii,min,i,maj,v,maj,i,maj
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,F#:min,ii,min,iii,min,i,maj,v,maj
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,B,v,maj,ii,min,iii,min,i,maj
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,E,i,maj,v,maj,ii,min,iii,min
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,G#:min,iii,min,i,maj,v,maj,ii,min
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,F#:min,ii,min,iii,min,i,maj,v,maj
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,B,v,maj,ii,min,iii,min,i,maj
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,A,iv,maj,v,maj,ii,min,iii,min
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,E,i,maj,iv,maj,v,maj,ii,min
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,C#:min,vi,min,i,maj,iv,maj,v,maj
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,A,iv,maj,vi,min,i,maj,iv,maj
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,B:aug,v,aug,iv,maj,vi,min,i,maj
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,E,i,maj,v,aug,iv,maj,vi,min
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,B,v,maj,i,maj,v,aug,iv,maj
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,E,i,maj,v,maj,i,maj,v,aug
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,G#:min,iii,min,i,maj,v,maj,i,maj
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,F#:min,ii,min,iii,min,i,maj,v,maj
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,B,v,maj,ii,min,iii,min,i,maj
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,E,i,maj,v,maj,ii,min,iii,min
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,G#:min,iii,min,i,maj,v,maj,ii,min
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,F#:min,ii,min,iii,min,i,maj,v,maj
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,B,v,maj,ii,min,iii,min,i,maj
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,A,iv,maj,v,maj,ii,min,iii,min
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,E,i,maj,iv,maj,v,maj,ii,min
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,C#:min,vi,min,i,maj,iv,maj,v,maj
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,A,iv,maj,vi,min,i,maj,iv,maj
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,B:aug,v,aug,iv,maj,vi,min,i,maj
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,E,i,maj,v,aug,iv,maj,vi,min
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,C#:min,vi,min,i,maj,v,aug,iv,maj
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,F#:min,ii,min,vi,min,i,maj,v,aug
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,G#,iii,maj,ii,min,vi,min,i,maj
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,C#:min,vi,min,iii,maj,ii,min,vi,min
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,F#:min,ii,min,vi,min,iii,maj,ii,min
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,G#,iii,maj,ii,min,vi,min,iii,maj
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,C#:min,vi,min,iii,maj,ii,min,vi,min
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,F#:min,ii,min,vi,min,iii,maj,ii,min
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,G#,iii,maj,ii,min,vi,min,iii,maj
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,A,iv,maj,iii,maj,ii,min,vi,min
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,B,v,maj,iv,maj,iii,maj,ii,min
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,E:maj6,i,maj,v,maj,iv,maj,iii,maj
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,B,v,maj,i,maj,v,maj,iv,maj
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,E,i,maj,v,maj,i,maj,v,maj
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,G#:min,iii,min,i,maj,v,maj,i,maj
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,F#:min,ii,min,iii,min,i,maj,v,maj
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,B,v,maj,ii,min,iii,min,i,maj
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,E,i,maj,v,maj,ii,min,iii,min
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,G#:min,iii,min,i,maj,v,maj,ii,min
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,F#:min,ii,min,iii,min,i,maj,v,maj
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,B,v,maj,ii,min,iii,min,i,maj
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,A,iv,maj,v,maj,ii,min,iii,min
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,E,i,maj,iv,maj,v,maj,ii,min
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,C#:min,vi,min,i,maj,iv,maj,v,maj
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,A,iv,maj,vi,min,i,maj,iv,maj
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,B:aug,v,aug,iv,maj,vi,min,i,maj
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,E,i,maj,v,aug,iv,maj,vi,min
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,C#:min,vi,min,i,maj,v,aug,iv,maj
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,F#:min,ii,min,vi,min,i,maj,v,aug
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,G#,iii,maj,ii,min,vi,min,i,maj
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,C#:min,vi,min,iii,maj,ii,min,vi,min
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,F#:min,ii,min,vi,min,iii,maj,ii,min
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,G#,iii,maj,ii,min,vi,min,iii,maj
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,C#:min,vi,min,iii,maj,ii,min,vi,min
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,F#:min,ii,min,vi,min,iii,maj,ii,min
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,G#,iii,maj,ii,min,vi,min,iii,maj
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,A,iv,maj,iii,maj,ii,min,vi,min
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,B,v,maj,iv,maj,iii,maj,ii,min
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,E:maj6,i,maj,v,maj,iv,maj,iii,maj
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,B,v,maj,i,maj,v,maj,iv,maj
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,E,i,maj,v,maj,i,maj,v,maj
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,G#:min,iii,min,i,maj,v,maj,i,maj
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,F#:min,ii,min,iii,min,i,maj,v,maj
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,B,v,maj,ii,min,iii,min,i,maj
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,E,i,maj,v,maj,ii,min,iii,min
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,G#:min,iii,min,i,maj,v,maj,ii,min
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,F#:min,ii,min,iii,min,i,maj,v,maj
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,B,v,maj,ii,min,iii,min,i,maj
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,A,iv,maj,v,maj,ii,min,iii,min
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,E,i,maj,iv,maj,v,maj,ii,min
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,C#:min,vi,min,i,maj,iv,maj,v,maj
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,A,iv,maj,vi,min,i,maj,iv,maj
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,B:aug,v,aug,iv,maj,vi,min,i,maj
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,C#:min,vi,min,v,aug,iv,maj,vi,min
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,F#:min,ii,min,vi,min,v,aug,iv,maj
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,G#,iii,maj,ii,min,vi,min,v,aug
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,A,iv,maj,iii,maj,ii,min,vi,min
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,B,v,maj,iv,maj,iii,maj,ii,min
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,C#:min,vi,min,v,maj,iv,maj,iii,maj
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,F#:min,ii,min,vi,min,v,maj,iv,maj
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,G#,iii,maj,ii,min,vi,min,v,maj
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,A,iv,maj,iii,maj,ii,min,vi,min
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,B,v,maj,iv,maj,iii,maj,ii,min
03_-_A_Hard_Day's_Night,04_-_I'm_Happy_Just_To_Dance_With_You.lab,E,E:maj6,i,maj,v,maj,iv,maj,iii,maj
03_-_A_Hard_Day's_Night,05_-_And_I_Love_Her.lab,F,F#:min,#i,min,,,,,,
03_-_A_Hard_Day's_Night,05_-_And_I_Love_Her.lab,F,E,vii,maj,#i,min,,,,
03_-_A_Hard_Day's_Night,05_-_And_I_Love_Her.lab,F,F#:min,#i,min,vii,maj,#i,min,,
03_-_A_Hard_Day's_Night,05_-_And_I_Love_Her.lab,F,C#:min,#v,min,#i,min,vii,maj,#i,min
03_-_A_Hard_Day's_Night,05_-_And_I_Love_Her.lab,F,F#:min,#i,min,#v,min,#i,min,vii,maj
03_-_A_Hard_Day's_Night,05_-_And_I_Love_Her.lab,F,C#:min,#v,min,#i,min,#v,min,#i,min
03_-_A_Hard_Day's_Night,05_-_And_I_Love_Her.lab,F,F#:min,#i,min,#v,min,#i,min,#v,min
03_-_A_Hard_Day's_Night,05_-_And_I_Love_Her.lab,F,C#:min,#v,min,#i,min,#v,min,#i,min
03_-_A_Hard_Day's_Night,05_-_And_I_Love_Her.lab,F,A,iii,maj,#v,min,#i,min,#v,min
03_-_A_Hard_Day's_Night,05_-_And_I_Love_Her.lab,F,B,#iv,maj,iii,maj,#v,min,#i,min
03_-_A_Hard_Day's_Night,05_-_And_I_Love_Her.lab,F,E,vii,maj,#iv,maj,iii,maj,#v,min
03_-_A_Hard_Day's_Night,05_-_And_I_Love_Her.lab,F,F#:min,#i,min,vii,maj,#iv,maj,iii,maj
03_-_A_Hard_Day's_Night,05_-_And_I_Love_Her.lab,F,C#:min,#v,min,#i,min,vii,maj,#iv,maj
03_-_A_Hard_Day's_Night,05_-_And_I_Love_Her.lab,F,F#:min,#i,min,#v,min,#i,min,vii,maj
03_-_A_Hard_Day's_Night,05_-_And_I_Love_Her.lab,F,C#:min,#v,min,#i,min,#v,min,#i,min
03_-_A_Hard_Day's_Night,05_-_And_I_Love_Her.lab,F,F#:min,#i,min,#v,min,#i,min,#v,min
03_-_A_Hard_Day's_Night,05_-_And_I_Love_Her.lab,F,C#:min,#v,min,#i,min,#v,min,#i,min
03_-_A_Hard_Day's_Night,05_-_And_I_Love_Her.lab,F,A,iii,maj,#v,min,#i,min,#v,min
03_-_A_Hard_Day's_Night,05_-_And_I_Love_Her.lab,F,B,#iv,maj,iii,maj,#v,min,#i,min
03_-_A_Hard_Day's_Night,05_-_And_I_Love_Her.lab,F,E,vii,maj,#iv,maj,iii,maj,#v,min
03_-_A_Hard_Day's_Night,05_-_And_I_Love_Her.lab,F,C#:min,#v,min,vii,maj,#iv,maj,iii,maj
03_-_A_Hard_Day's_Night,05_-_And_I_Love_Her.lab,F,B,#iv,maj,#v,min,vii,maj,#iv,maj
03_-_A_Hard_Day's_Night,05_-_And_I_Love_Her.lab,F,C#:min,#v,min,#iv,maj,#v,min,vii,maj
03_-_A_Hard_Day's_Night,05_-_And_I_Love_Her.lab,F,G#:min,#ii,min,#v,min,#iv,maj,#v,min
03_-_A_Hard_Day's_Night,05_-_And_I_Love_Her.lab,F,C#:min,#v,min,#ii,min,#v,min,#iv,maj
03_-_A_Hard_Day's_Night,05_-_And_I_Love_Her.lab,F,G#:min,#ii,min,#v,min,#ii,min,#v,min
03_-_A_Hard_Day's_Night,05_-_And_I_Love_Her.lab,F,B,#iv,maj,#ii,min,#v,min,#ii,min
03_-_A_Hard_Day's_Night,05_-_And_I_Love_Her.lab,F,F#:min,#i,min,#iv,maj,#ii,min,#v,min
03_-_A_Hard_Day's_Night,05_-_And_I_Love_Her.lab,F,C#:min,#v,min,#i,min,#iv,maj,#ii,min
03_-_A_Hard_Day's_Night,05_-_And_I_Love_Her.lab,F,F#:min,#i,min,#v,min,#i,min,#iv,maj
03_-_A_Hard_Day's_Night,05_-_And_I_Love_Her.lab,F,C#:min,#v,min,#i,min,#v,min,#i,min
03_-_A_Hard_Day's_Night,05_-_And_I_Love_Her.lab,F,F#:min,#i,min,#v,min,#i,min,#v,min
03_-_A_Hard_Day's_Night,05_-_And_I_Love_Her.lab,F,C#:min,#v,min,#i,min,#v,min,#i,min
03_-_A_Hard_Day's_Night,05_-_And_I_Love_Her.lab,F,A,iii,maj,#v,min,#i,min,#v,min
03_-_A_Hard_Day's_Night,05_-_And_I_Love_Her.lab,F,B,#iv,maj,iii,maj,#v,min,#i,min
03_-_A_Hard_Day's_Night,05_-_And_I_Love_Her.lab,F,E,vii,maj,#iv,maj,iii,maj,#v,min
03_-_A_Hard_Day's_Night,05_-_And_I_Love_Her.lab,F,G:min,ii,min,vii,maj,#iv,maj,iii,maj
03_-_A_Hard_Day's_Night,05_-_And_I_Love_Her.lab,F,D:min,vi,min,ii,min,vii,maj,#iv,maj
03_-_A_Hard_Day's_Night,05_-_And_I_Love_Her.lab,F,G:min,ii,min,vi,min,ii,min,vii,maj
03_-_A_Hard_Day's_Night,05_-_And_I_Love_Her.lab,F,D:min,vi,min,ii,min,vi,min,ii,min
03_-_A_Hard_Day's_Night,05_-_And_I_Love_Her.lab,F,G:min,ii,min,vi,min,ii,min,vi,min
03_-_A_Hard_Day's_Night,05_-_And_I_Love_Her.lab,F,D:min,vi,min,ii,min,vi,min,ii,min
03_-_A_Hard_Day's_Night,05_-_And_I_Love_Her.lab,F,Bb,iv,maj,vi,min,ii,min,vi,min
03_-_A_Hard_Day's_Night,05_-_And_I_Love_Her.lab,F,C,v,maj,iv,maj,vi,min,ii,min
03_-_A_Hard_Day's_Night,05_-_And_I_Love_Her.lab,F,F,i,maj,v,maj,iv,maj,vi,min
03_-_A_Hard_Day's_Night,05_-_And_I_Love_Her.lab,F,G:min,ii,min,i,maj,v,maj,iv,maj
03_-_A_Hard_Day's_Night,05_-_And_I_Love_Her.lab,F,D:min,vi,min,ii,min,i,maj,v,maj
03_-_A_Hard_Day's_Night,05_-_And_I_Love_Her.lab,F,G:min,ii,min,vi,min,ii,min,i,maj
03_-_A_Hard_Day's_Night,05_-_And_I_Love_Her.lab,F,D:min,vi,min,ii,min,vi,min,ii,min
03_-_A_Hard_Day's_Night,05_-_And_I_Love_Her.lab,F,G:min,ii,min,vi,min,ii,min,vi,min
03_-_A_Hard_Day's_Night,05_-_And_I_Love_Her.lab,F,D:min,vi,min,ii,min,vi,min,ii,min
03_-_A_Hard_Day's_Night,05_-_And_I_Love_Her.lab,F,Bb,iv,maj,vi,min,ii,min,vi,min
03_-_A_Hard_Day's_Night,05_-_And_I_Love_Her.lab,F,C,v,maj,iv,maj,vi,min,ii,min
03_-_A_Hard_Day's_Night,05_-_And_I_Love_Her.lab,F,F,i,maj,v,maj,iv,maj,vi,min
03_-_A_Hard_Day's_Night,05_-_And_I_Love_Her.lab,F,G:min,ii,min,i,maj,v,maj,iv,maj
03_-_A_Hard_Day's_Night,05_-_And_I_Love_Her.lab,F,F,i,maj,ii,min,i,maj,v,maj
03_-_A_Hard_Day's_Night,05_-_And_I_Love_Her.lab,F,G:min,ii,min,i,maj,ii,min,i,maj
03_-_A_Hard_Day's_Night,05_-_And_I_Love_Her.lab,F,D,vi,maj,ii,min,i,maj,ii,min
03_-_A_Hard_Day's_Night,06_-_Tell_Me_Why.lab,D,E:min,ii,min,,,,,,
03_-_A_Hard_Day's_Night,06_-_Tell_Me_Why.lab,D,A,v,maj,ii,min,,,,
03_-_A_Hard_Day's_Night,06_-_Tell_Me_Why.lab,D,E:min,ii,min,v,maj,ii,min,,
03_-_A_Hard_Day's_Night,06_-_Tell_Me_Why.lab,D,A,v,maj,ii,min,v,maj,ii,min
03_-_A_Hard_Day's_Night,06_-_Tell_Me_Why.lab,D,E:min,ii,min,v,maj,ii,min,v,maj
03_-_A_Hard_Day's_Night,06_-_Tell_Me_Why.lab,D,A,v,maj,ii,min,v,maj,ii,min
03_-_A_Hard_Day's_Night,06_-_Tell_Me_Why.lab,D,E:min,ii,min,v,maj,ii,min,v,maj
03_-_A_Hard_Day's_Night,06_-_Tell_Me_Why.lab,D,A,v,maj,ii,min,v,maj,ii,min
03_-_A_Hard_Day's_Night,06_-_Tell_Me_Why.lab,D,D,i,maj,v,maj,ii,min,v,maj
03_-_A_Hard_Day's_Night,06_-_Tell_Me_Why.lab,D,B:min,vi,min,i,maj,v,maj,ii,min
03_-_A_Hard_Day's_Night,06_-_Tell_Me_Why.lab,D,E:min,ii,min,vi,min,i,maj,v,maj
03_-_A_Hard_Day's_Night,06_-_Tell_Me_Why.lab,D,A,v,maj,ii,min,vi,min,i,maj
03_-_A_Hard_Day's_Night,06_-_Tell_Me_Why.lab,D,D,i,maj,v,maj,ii,min,vi,min
03_-_A_Hard_Day's_Night,06_-_Tell_Me_Why.lab,D,B:min,vi,min,i,maj,v,maj,ii,min
03_-_A_Hard_Day's_Night,06_-_Tell_Me_Why.lab,D,E:min,ii,min,vi,min,i,maj,v,maj
03_-_A_Hard_Day's_Night,06_-_Tell_Me_Why.lab,D,A,v,maj,ii,min,vi,min,i,maj
03_-_A_Hard_Day's_Night,06_-_Tell_Me_Why.lab,D,D,i,maj,v,maj,ii,min,vi,min
03_-_A_Hard_Day's_Night,06_-_Tell_Me_Why.lab,D,B:min,vi,min,i,maj,v,maj,ii,min
03_-_A_Hard_Day's_Night,06_-_Tell_Me_Why.lab,D,E:min,ii,min,vi,min,i,maj,v,maj
03_-_A_Hard_Day's_Night,06_-_Tell_Me_Why.lab,D,A,v,maj,ii,min,vi,min,i,maj
03_-_A_Hard_Day's_Night,06_-_Tell_Me_Why.lab,D,D,i,maj,v,maj,ii,min,vi,min
03_-_A_Hard_Day's_Night,06_-_Tell_Me_Why.lab,D,B:min,vi,min,i,maj,v,maj,ii,min
03_-_A_Hard_Day's_Night,06_-_Tell_Me_Why.lab,D,E:min,ii,min,vi,min,i,maj,v,maj
03_-_A_Hard_Day's_Night,06_-_Tell_Me_Why.lab,D,A,v,maj,ii,min,vi,min,i,maj
03_-_A_Hard_Day's_Night,06_-_Tell_Me_Why.lab,D,D,i,maj,v,maj,ii,min,vi,min
03_-_A_Hard_Day's_Night,06_-_Tell_Me_Why.lab,D,B:min,vi,min,i,maj,v,maj,ii,min
03_-_A_Hard_Day's_Night,06_-_Tell_Me_Why.lab,D,E:min,ii,min,vi,min,i,maj,v,maj
03_-_A_Hard_Day's_Night,06_-_Tell_Me_Why.lab,D,A,v,maj,ii,min,vi,min,i,maj
03_-_A_Hard_Day's_Night,06_-_Tell_Me_Why.lab,D,D,i,maj,v,maj,ii,min,vi,min
03_-_A_Hard_Day's_Night,06_-_Tell_Me_Why.lab,D,B:min,vi,min,i,maj,v,maj,ii,min
03_-_A_Hard_Day's_Night,06_-_Tell_Me_Why.lab,D,E:min,ii,min,vi,min,i,maj,v,maj
03_-_A_Hard_Day's_Night,06_-_Tell_Me_Why.lab,D,A,v,maj,ii,min,vi,min,i,maj
03_-_A_Hard_Day's_Night,06_-_Tell_Me_Why.lab,D,D,i,maj,v,maj,ii,min,vi,min
03_-_A_Hard_Day's_Night,06_-_Tell_Me_Why.lab,D,B:min,vi,min,i,maj,v,maj,ii,min
